[04-11-2015, 11:28:12] Phons Berkemeijer: ‎Phons Berkemeijer heeft deze groep gemaakt
[13-08-2021, 16:04:05] Madeleine: 👍🏼
[13-08-2021, 16:04:06] Anja Berkemeijer: Hier moeten we dadelijk parkeren 😉
‎[14-08-2021, 14:12:43] Madeleine: ‎afbeelding weggelaten
[14-08-2021, 14:29:24] Phons Berkemeijer: Wij zijn bijna bij het park
[14-08-2021, 14:31:39] Madeleine: Wij zijn net vertrokken
[14-08-2021, 14:31:54] Phons Berkemeijer: Jullie hebben de sleutel 🔑?
[14-08-2021, 14:32:11] Madeleine: Volg de aanwijzingen
[14-08-2021, 14:32:25] Phons Berkemeijer: Bij het huisje?
[14-08-2021, 14:32:43] Madeleine: Nee In Veldhoven🙈
[14-08-2021, 14:33:06] Phons Berkemeijer: Heb je al gedronken?
[14-08-2021, 14:33:15] Madeleine: Thee
[14-08-2021, 15:47:04] Phons Berkemeijer: Anthony slaapt. Ik onder de douche. Voordeur is open.
[14-08-2021, 16:10:30] Madeleine: Wij shoppen
[14-08-2021, 16:11:16] Phons Berkemeijer: Lekker
[14-08-2021, 16:17:37] Phons Berkemeijer: App maar als jullie er bijna zijn. Dan kom ik naar de slagboom
[14-08-2021, 18:12:45] Phons Berkemeijer: https://kasteelaerwinkel.nl/activiteiten/wandelingen/
‎[14-08-2021, 18:30:06] Phons Berkemeijer: ‎afbeelding weggelaten
‎[14-08-2021, 18:30:06] Phons Berkemeijer: ‎afbeelding weggelaten
‎[14-08-2021, 18:30:06] Phons Berkemeijer: ‎afbeelding weggelaten
‎[14-08-2021, 18:30:07] Phons Berkemeijer: ‎afbeelding weggelaten
‎[14-08-2021, 18:30:11] Anthony van Tilburg: ‎afbeelding weggelaten
‎[14-08-2021, 20:26:40] Phons Berkemeijer: ‎afbeelding weggelaten
‎[14-08-2021, 20:26:40] Phons Berkemeijer: ‎afbeelding weggelaten
‎[14-08-2021, 20:26:40] Phons Berkemeijer: ‎afbeelding weggelaten
‎[14-08-2021, 20:26:40] Phons Berkemeijer: ‎afbeelding weggelaten
‎[14-08-2021, 20:26:40] Phons Berkemeijer: ‎afbeelding weggelaten
[15-08-2021, 19:38:16] Phons Berkemeijer: Gaat alles nog goed?
‎[15-08-2021, 22:03:06] Anthony van Tilburg: ‎afbeelding weggelaten
[16-08-2021, 11:17:45] Phons Berkemeijer: https://gp33.nl/circuitbaas-spa-vermoord-door-echtgenoot/?fbclid=IwAR09X3FrLLtfir2fJrLFx6g5p71mL-QfeqDx1u6zqL7yoWRPOxH0MaWR3tE
[17-08-2021, 11:11:22] Phons Berkemeijer: https://www.ggdlimburgnoord.nl/coronavirus/coronatest
[17-08-2021, 13:30:04] Phons Berkemeijer: http://www.eethoekdedonck.nl/
[20-08-2021, 18:05:36] Phons Berkemeijer: Wij rijden nu naar de Speldenmaker zijn rond 17.
[20-08-2021, 18:05:36] Phons Berkemeijer: 17.50. Uur thuis
[20-08-2021, 23:18:49] Madeleine: Home sweet home 😉... we zijn er weer.... koffertjes en tassen leeg...... het was als vanouds weer bere gezellig😘
[20-08-2021, 23:19:45] Phons Berkemeijer: Dank je. Jullie ook nogmaals dank!😘
[20-08-2021, 23:24:05] Anja Berkemeijer: Fijn!
Wat zijn jullie snel!
Wasmachine draait maar nog niet alles weer in de kast. 
Morgen 😉
Was weer 😂😂😂😂 gezellig!
 🚶‍♀️🚶‍♀️🍽️ 💭💬🔜🔙🔛
[20-08-2021, 23:55:03] Madeleine: Wasmachine draait en dan kan het feest weer beginnen🥴😖😊
[21-08-2021, 00:10:17] Anja Berkemeijer: Ja maar dat is ook nodig om straks weer extra te genieten🤷‍♀️
‎[21-08-2021, 12:24:03] Phons Berkemeijer: ‎afbeelding weggelaten
[21-08-2021, 12:56:50] Madeleine: Ja Anja heeft 2x terras betaald €10 totaal een wandelkaart €2.😉 Die moet er nog bij
[21-08-2021, 13:11:33] Phons Berkemeijer: Wilde ze niet verrekenen. Anders wil ze dat jij de bonbons in rekening brengt!🤪
[21-08-2021, 13:15:04] Madeleine: Das jammer dan... de bonbons zitten bij onze boodschappen...zoals de sultana er bij jullie in zit😖....Als jullie dan € 101,78 overmaken staan we quitte😁
[21-08-2021, 13:15:28] Phons Berkemeijer: 👍
[21-08-2021, 13:16:07] Phons Berkemeijer: Maar over één pakje sultana…..😂🥳🙈
[21-08-2021, 13:16:39] Madeleine: Tel maar op van de afgelopen uitjes😉
[21-08-2021, 13:17:08] Phons Berkemeijer: Stuur jij een tikkie voor dat bedrag?
[21-08-2021, 13:17:15] Phons Berkemeijer: Of Ant
[21-08-2021, 13:17:37] Madeleine: Ik zet ze voor de volgende keer op het excelletje 🙈
[21-08-2021, 13:18:04] Madeleine: Ik stuur je een tikkie. Of naar Anja?
[21-08-2021, 13:18:45] Phons Berkemeijer: Hoeft echt niet. Is voor mij fijn dat ik hem ergens mee kan “pleasen”
[21-08-2021, 13:19:08] Madeleine: 🤔...
[21-08-2021, 13:19:15] Madeleine: 🤣🤣
[21-08-2021, 13:19:40] Phons Berkemeijer: Shirts 👕 zijn binnen hoor!
[21-08-2021, 13:19:52] Phons Berkemeijer: 🙈🥳👕👕👕
[21-08-2021, 13:20:41] Madeleine: En ze zitten goed/ fijn/ lekker en zijn nog mooi ook?
[21-08-2021, 13:21:04] Phons Berkemeijer: Nou moet het golven wel echt goed gaan……€€€€€€
[21-08-2021, 13:21:49] Madeleine: 😱....Ach je ziet er iig puik uit😁
[21-08-2021, 13:22:18] Madeleine: Dat golven komt vanzelf.....🤔
[21-08-2021, 13:24:45] Phons Berkemeijer: Of niet. Maar dat is ook goed. Zolang ik/we er maar plezier aan beleven.
[21-08-2021, 13:26:17] Madeleine: 👍🏼
[21-08-2021, 13:26:32] Madeleine: Tikkie is naar Anja verstuurd.
[21-08-2021, 13:28:37] Madeleine: Ik zet wbw weer op €0,00
[21-08-2021, 14:47:45] Anja Berkemeijer: ✅
‎[21-08-2021, 14:48:46] Anja Berkemeijer: ‎afbeelding weggelaten
[21-08-2021, 14:48:55] Anja Berkemeijer: Skon hè?
[21-08-2021, 14:49:36] Madeleine: Heel skon... Kan je me voor de dag komen😊
[21-08-2021, 14:53:06] Anja Berkemeijer: Zekers en dan de andere nog. 
Stuur wel steeds een foto😊
[21-08-2021, 14:53:31] Madeleine: 👍🏼.... zit  het lekker?
[21-08-2021, 14:56:38] Phons Berkemeijer: Ik sta hier. Heb nog niet gezeten 🤪
Nee, Zit goed net als al die anderen…..
‎[21-08-2021, 14:57:29] Anja Berkemeijer: ‎afbeelding weggelaten
[21-08-2021, 14:57:44] Madeleine: Dat is dan een +punt
[21-08-2021, 14:59:28] Phons Berkemeijer: Judas
[21-08-2021, 14:59:36] Anja Berkemeijer: 🤷‍♀️
‎[23-08-2021, 14:32:25] Anja Berkemeijer: ‎afbeelding weggelaten
[23-08-2021, 14:32:31] Anja Berkemeijer: Heel toevallig!
[23-08-2021, 14:35:08] Phons Berkemeijer: Denk je….😏
[23-08-2021, 15:11:21] Madeleine: 🤔Daar weten we nu alles van😉
[23-08-2021, 15:21:20] Anja Berkemeijer: Big brother heeft ons gehoord😉
[23-08-2021, 15:50:26] Madeleine: 🤣🤣
[23-08-2021, 15:56:46] Madeleine: Happy anniversary 👰🏼🤵‍♂💐
[23-08-2021, 15:59:58] Phons Berkemeijer: Dank je wel 😊
[23-08-2021, 16:01:43] Anja Berkemeijer: Dank!
[24-08-2021, 11:33:58] Phons Berkemeijer: Nou weet ik waar ze zijn gebleven. 🙈
Meeuw gaat er met bal vandoor tijdens golfwedstrijd in Schotland
https://www.nu.nl/288784/video/meeuw-gaat-er-met-bal-vandoor-tijdens-golfwedstrijd-in-schotland.html
[27-08-2021, 18:55:06] Anja Berkemeijer: En Ant maandag nog aan ons gedacht?
‎[31-08-2021, 12:50:54] Anja Berkemeijer: ‎afbeelding weggelaten
[31-08-2021, 12:54:07] Madeleine: 😩.... je had al zo'n vermoeden.... zet hem maar op wbw.... verrekenen we het de volgende keer
[31-08-2021, 12:54:27] Anja Berkemeijer: Nee joh!
[31-08-2021, 12:55:27] Madeleine: Samen uit samen thuis.... en ik wilde naar Beringen... dus ja joh!
[31-08-2021, 12:56:09] Anja Berkemeijer: 😂😂😂😂
Nee mea culpa, mea maxima culpa😇
[31-08-2021, 12:58:06] Madeleine: 🙈😇
[31-08-2021, 13:34:23] Phons Berkemeijer: Vuile scheurneus
[31-08-2021, 13:49:25] Madeleine: We hebben er niet eens plezier aan gehad🐌🐌🐌
[31-08-2021, 13:54:42] Phons Berkemeijer: Haha ze zit nu bij Dianne. Zal later er wel op terugkomen. 
Hoe gaat het met Anthony? Excuses dat ik je heb aangestoken!
‎[31-08-2021, 18:21:27] Phons Berkemeijer: ‎afbeelding weggelaten
[31-08-2021, 18:44:42] Madeleine: Als je haar maar goed zit🙈
[31-08-2021, 18:48:16] Phons Berkemeijer: 😂😂😂
[31-08-2021, 19:00:42] Anja Berkemeijer: En dat zat het, kun je wel zien hè😂😂
[31-08-2021, 19:01:25] Madeleine: Een  plaatje🤣
[31-08-2021, 19:03:09] Anja Berkemeijer: Zekers!
Het is best mogelijk dat ze hem geprint hebben en wij nu ergens in een kantoor hangen🤭
[31-08-2021, 19:03:43] Madeleine: 🥺
[31-08-2021, 19:04:34] Anja Berkemeijer: Ja madeleine het is met een filtertje hè?
[31-08-2021, 19:06:04] Madeleine: 🤫 maakt  het nog een  beetje goed
‎[01-09-2021, 11:06:11] Anthony van Tilburg: ‎afbeelding weggelaten
[01-09-2021, 11:08:32] Anthony van Tilburg: Geen idee hoe zich dit verhoudt tot 2e handsmarkt. Aantal kilometers is wel hoger dan ik dacht!
[01-09-2021, 11:11:13] Madeleine: Leuk cadeautje voor je 60ste verjaardag Phons😊🙃
[01-09-2021, 11:17:24] Phons Berkemeijer: Dank je wel voor de info. 
Anja zit in bespreking.
[01-09-2021, 11:17:50] Phons Berkemeijer: Wel heel erg duur cadeau 🎁
[01-09-2021, 11:47:47] Anthony van Tilburg: Geen haast!
[07-09-2021, 19:52:37] Anja Berkemeijer: We hebben besloten om het maar even voorbij te laten gaan voor nu. 
Maar dank je wel voor de moeite
[27-09-2021, 16:08:07] Anja Berkemeijer: Van harte gefeliciteerd met de verjaardag van Bo.🥳
[27-09-2021, 16:08:56] Phons Berkemeijer: Oh proficiat 🎉
[27-09-2021, 16:10:30] Madeleine: Dank u😌
[13-10-2021, 19:47:16] Anja Berkemeijer: Zo mensen ik ben thuis🏠
Mijn nav is echt geniaal!
In verband met de actuele verkeerssituatie herberekenen wij de route. 
Wat is Nederland toch mooi hè?
Beesd gezien, en nog enkele dorpjes bezichtigd om uiteindelijk weer terug op de snelweg te komen. 
Maar ik ben er weer😇
[13-10-2021, 19:57:25] Madeleine: 🤣  Netherlands by night... gelukkig heb je de grote weg weer gevonden..  we keep in touch
[16-10-2021, 18:46:40] Madeleine: MAAPJES;  even reserveren 3 tm 7 december... we gaan er weer op uit.... zuid Limburg deze keer.... voor de golfers onder ons 🤔....  golfbanen in de buurt 36 en 45 holes🥺... leef je uit.... Maastricht ligt op steenworp afstand 😌
[16-10-2021, 18:48:26] Madeleine: Ben je nieuwsgierig??? Dormio resort Maastricht 😉
[17-10-2021, 12:20:20] Phons Berkemeijer: Goed geregeld! Wederom dank daarvoor 😘
[17-10-2021, 15:13:00] Madeleine: 😁
[24-10-2021, 22:39:25] Phons Berkemeijer: Poe poe billen knijpen
[24-10-2021, 22:54:36] Madeleine: Spannend tot het laatste moment 😅
[24-10-2021, 22:55:20] Anja Berkemeijer: Kreeg een melding ivm mijn hartslag neem 10 minuten rust🤭
[24-10-2021, 22:55:41] Madeleine: 🤣🤣
[24-10-2021, 22:55:56] Madeleine: Is ie weer gezakt?
[24-10-2021, 22:56:20] Anja Berkemeijer: Ja nu wel
[24-10-2021, 22:57:05] Madeleine: 😌
[29-10-2021, 09:01:21] Anja Berkemeijer: En veilig aan de andere kant gekomen?
Veel plezier!
[29-10-2021, 09:22:45] Madeleine: Ja ja is helemaal goed gekomen😊.. jullie ook  goeie reis en veel plezier en genieten van de☀️
[29-10-2021, 09:23:59] Madeleine: Phons in Veldhoven/Dommelen jij op Tenerife 😉
[29-10-2021, 09:46:41] Phons Berkemeijer: Dank je
[29-10-2021, 14:16:57] Anja Berkemeijer: Net geland 25 graden en🌞
[29-10-2021, 14:17:18] Phons Berkemeijer: Lekker!
‎[29-10-2021, 14:18:29] Phons Berkemeijer: ‎afbeelding weggelaten
[29-10-2021, 14:18:54] Anja Berkemeijer: Zolang het in de belleman is🤭
[29-10-2021, 14:19:57] Phons Berkemeijer: Ja
[29-10-2021, 14:56:27] Madeleine: Heerlijk 25 graden 😊.....
🥺 jakkie hoop dat het snel verholpen is
‎[31-10-2021, 12:04:57] Anthony van Tilburg: ‎afbeelding weggelaten
[31-10-2021, 12:06:34] Anja Berkemeijer: En zo is het!
[06-11-2021, 09:44:51] Anja Berkemeijer: Nou mensen wij hebben gisteravond op het vliegveld doorgebracht. 
Vliegtuig was kapot, ze kregen het niet gemaakt. 
Uiteindelijk naar hotels gebracht.
‎[06-11-2021, 09:45:28] Anja Berkemeijer: ‎afbeelding weggelaten
[06-11-2021, 09:45:45] Anja Berkemeijer: Vreselijk hotel waar we ondergebracht zijn maar we maken het er maar het beste van😉
‎[06-11-2021, 09:45:45] Anja Berkemeijer: ‎video weggelaten
[06-11-2021, 09:46:22] Anja Berkemeijer: Nu hopen dat we vandaag wel naar huis kunnen. 
Ik mis de kwalificatie 😭🤷‍♀️
‎[06-11-2021, 12:27:12] Anja Berkemeijer: ‎video weggelaten
[06-11-2021, 12:27:41] Anja Berkemeijer: Vreselijk hotel waar ze ons neergezet hebben 🙈
[06-11-2021, 14:06:55] Madeleine: 😳😱 wat een ramp... jullie hadden beter op het vliegveld kunnen kamperen....🥺... je kunt het  iig van je bucketlist halen🙈.... en jullie kunnen er nog om🤣🤣 .... al is dat van een nood en deugt maken🙄... hou je haaks... al bekend wanneer en of je kunt vetrekken?
[06-11-2021, 14:09:54] Anja Berkemeijer: We zitten nu in en bus en weten verder nog niks alleen dat we om 15.40 uur vliegen. 
Maar niet of dat naar Eindhoven is. 
Daar is nl niks bekend. 
Wel in Amsterdam 🙈
[06-11-2021, 14:10:42] Anja Berkemeijer: Echt zo slecht geregeld allemaal
[06-11-2021, 14:11:21] Madeleine: Zou zo maar eens Düsseldorf kunnen zijn dan..... je ziet nog eens wat van Europa🙈...
[06-11-2021, 14:12:29] Madeleine: Ja je moet het treffen... wij hebben het gemaakt terug van Lissabon... was toen gelukkig wel goed geregeld
[06-11-2021, 14:12:49] Anja Berkemeijer: Niks geregistreerd ze weten helemaal niet wie waar gedumpt is.
180 mensen in versie hotels. 
Niet naar namen gevraagd. 
Ook geen info gegeven
[06-11-2021, 14:13:10] Anja Berkemeijer: Jullie hebben toen toch ook nog kunnen shoppen?
[06-11-2021, 14:13:35] Madeleine: Das idd slecht geregeld
[06-11-2021, 14:14:42] Madeleine: Ja zijn via Madrid gevlogen en daar op luchthaven, je moet wat met je tijd,  wat  geshopt
[06-11-2021, 14:15:12] Anja Berkemeijer: Ja maar jullie kregen daar geld voor toch?
[06-11-2021, 14:15:32] Anja Berkemeijer: Wij weten niks en al helemaal niet over evt vergoeding
[06-11-2021, 14:16:24] Madeleine: Ja ligt idd anders bij ons was vliegtuig overgeboekt
[06-11-2021, 14:17:28] Anja Berkemeijer: Hier was de hulpmotor kapot. 
Kwam de piloot elk half uur zeggen dat het nog niet gelukt was om het gerepareerd te krijgen
[06-11-2021, 14:17:47] Anja Berkemeijer: Maar dat hij niet wist hoe of wat verder
‎[06-11-2021, 16:53:34] Anja Berkemeijer: ‎afbeelding weggelaten
‎[06-11-2021, 16:53:34] Anja Berkemeijer: ‎afbeelding weggelaten
[06-11-2021, 16:53:34] Anja Berkemeijer: En wij zitten nog hier!
Geen communicatie dusse hopelijk vandaag nog wel naar huis
[06-11-2021, 21:18:11] Madeleine: 😳 en inmiddels vertrokken?
[06-11-2021, 21:21:57] Phons Berkemeijer: Jaja ze zitten in de lucht. Ik hoop rond 22.00 uur in Eindhoven.
[06-11-2021, 21:22:54] Madeleine: Pfff gelukkig... lekker slapen in je eigen bed😉
[06-11-2021, 21:23:38] Phons Berkemeijer: Ja dat denk ik ook wel. Ze zijn beide kapot. Heel slecht geïnformeerd daar.
[06-11-2021, 21:24:05] Phons Berkemeijer: Ik denk dat ze nog wel even appt als ze aan de grond staat.
[06-11-2021, 21:24:14] Madeleine: 👍🏼
[06-11-2021, 21:26:15] Phons Berkemeijer: Kijk je q1?
[06-11-2021, 21:26:40] Madeleine: Jep
[06-11-2021, 21:27:00] Madeleine: Spannend hè🤣
[06-11-2021, 21:27:42] Phons Berkemeijer: Weet ik niet. Zeg maar niks. Anja wil straks of morgen kijken.
[06-11-2021, 21:28:17] Madeleine: 🤐
[06-11-2021, 21:29:09] Phons Berkemeijer: 😂😂
[07-11-2021, 00:20:22] Anja Berkemeijer: Nou 🏠 sweet home!
[07-11-2021, 00:21:43] Anthony van Tilburg: Gelukkig! Ik lees net jullie reisverslag! Zeker mu aan vakantie toe?😂😂😂
[07-11-2021, 00:22:01] Anthony van Tilburg: *nu
[07-11-2021, 00:22:07] Anja Berkemeijer: Jazeker!
Ben kapot moe nu🤭
[07-11-2021, 00:22:47] Anja Berkemeijer: Ga me zo eerst douchen, na het verblijf in hotel kakkerlak 🙈
[07-11-2021, 00:23:18] Anja Berkemeijer: Jullie horen het live verslag nog wel😉
[07-11-2021, 18:49:11] Madeleine: Heerlijk  weer lekker thuis... beetje bijgekomen?
[07-11-2021, 18:51:37] Anja Berkemeijer: Nou nog niet fruitig wel fris😉
[07-11-2021, 18:52:36] Anja Berkemeijer: Vanmiddag voor de tv gezeten en nu weer voor de race😉
Ben helemaal bij.
[07-11-2021, 21:59:05] Phons Berkemeijer: Koningin 👸 van de formule 1 knap hoor! Wat een kennis van zaken
[07-11-2021, 22:04:57] Anja Berkemeijer: Helemaal mee eens👍
[07-11-2021, 22:05:16] Anja Berkemeijer: Ik had niks ingevuld door die vertraging 🙈
‎[10-11-2021, 17:32:31] Anja Berkemeijer: ‎GIF weggelaten
[10-11-2021, 17:33:14] Anja Berkemeijer: Oeps Lars zijn verjaardag vergeten. 
Alsnog van harte gefeliciteerd en ook voor meneer zelf🥳
[10-11-2021, 17:33:16] Madeleine: 😁 no problem
[10-11-2021, 17:33:48] Madeleine: Ik ga geef de boodschap door
[10-11-2021, 17:34:23] Anja Berkemeijer: 👍
[10-11-2021, 19:41:09] Madeleine: Wij waren uit eten ter genegenheid van Lars zijn verjaardag....race om 22.00 uur nog gekeken😌
[10-11-2021, 19:41:53] Madeleine: 😁
[10-11-2021, 20:31:15] Anja Berkemeijer: Er komt geen einde aan de etentjes 🤭
Over een paar weken weer😉
[10-11-2021, 20:32:07] Anja Berkemeijer: Het bedrijf waar Evelien werkt(e) is failliet 🙈
[10-11-2021, 20:32:55] Madeleine: We gaan gewoon door 🥐🥙🥘🫕
[10-11-2021, 20:33:02] Anja Berkemeijer: Haha
[10-11-2021, 20:33:38] Madeleine: 😱... zat er aan te komen niet?
[10-11-2021, 20:34:21] Anja Berkemeijer: Nou ze hadden haar een vso aangeboden dus daar had ze vrede mee op zich. 
Faillissement kwam onverwacht
[10-11-2021, 20:34:40] Anja Berkemeijer: Dus wel overstuur!
[10-11-2021, 20:40:41] Madeleine: Jeetje Mina... het zit niet mee... sneu hoor
[10-11-2021, 20:42:34] Anja Berkemeijer: Ja echt niet grappig!
Er moet nu een brief van de curator komen ivm ww aanvraag. 
Maar ze is al weer aan het kijken. 
Want ze had een paar aanbiedingen. 
Dus daar heeft ze nu laten weten per direct beschikbaar te kunnen zijn. 
Hopelijk brengt dat wat
[10-11-2021, 21:52:59] Madeleine: 🤞🏼
[10-11-2021, 22:14:55] Anja Berkemeijer: 😊
‎[13-11-2021, 18:12:23] Anja Berkemeijer: ‎afbeelding weggelaten
‎[13-11-2021, 18:13:00] Anja Berkemeijer: ‎afbeelding weggelaten
[13-11-2021, 18:17:03] Phons Berkemeijer: Oei oei
[13-11-2021, 18:23:51] Anja Berkemeijer: Kunt nu nog veranderen 😉
[13-11-2021, 18:55:45] Anja Berkemeijer: Beetje raar, ze zeggen nu achteraan starten maar in het bericht staat gediskwalificeerd van de resultaten van de kwalificatie 🤔
[13-11-2021, 18:56:35] Anja Berkemeijer: De vraag is dus nu veranderen of niet?
[13-11-2021, 18:58:38] Madeleine: Vlgns ons start hij achteraan bij sprintrace... dan krijgt hij nog 5 gridstraf bij wedstrijd zondag
[13-11-2021, 19:01:17] Anja Berkemeijer: Dus dan zou hij nog naar voren kunnen rijden maar het resultaat telt dan niet volgens het bericht hierboven
‎[13-11-2021, 19:03:20] Anja Berkemeijer: ‎afbeelding weggelaten
[13-11-2021, 19:04:33] Anja Berkemeijer: Maar ja voor ons telt natuurlijk wel als hij in de top 3 zou eindigen mits je hem in je top 3 hebt staan😉
[13-11-2021, 19:06:03] Madeleine: Even voorbeschouwing kijken... zullen ze  het wel uitleggen🙈
[13-11-2021, 19:07:03] Anja Berkemeijer: Dat hopen we dan maar. 
Maar jij staat riant voor😇
[13-11-2021, 19:09:37] Madeleine: Dan komen er 5 gridstraffen bij vlgns mij
[13-11-2021, 19:10:01] Madeleine: 🤔🙄😳😭
[13-11-2021, 19:10:22] Madeleine: 😌
[13-11-2021, 19:14:50] Anja Berkemeijer: Ja bij de start die rijd hij zo dicht
[13-11-2021, 19:16:16] Madeleine: 🤷🏼‍♀️
[17-11-2021, 15:55:02] Madeleine: https://www.dormio.nl/vakantie/resorts/maastricht
‎[21-11-2021, 10:35:01] Phons Berkemeijer: ‎afbeelding weggelaten
[21-11-2021, 10:37:41] Phons Berkemeijer: Oh moest “ nog” zijn
[21-11-2021, 10:59:29] Anthony van Tilburg: Ja veel zin in! Ben gelukkig nu al één en ander ontspanning!🥴
[21-11-2021, 11:01:11] Anthony van Tilburg: 9,5 werkdag and counting .... (down)! 10-9-8-7-....
[21-11-2021, 11:06:30] Phons Berkemeijer: 😂😂
[28-11-2021, 17:51:31] Madeleine: Counting down is set😁....
[28-11-2021, 19:42:44] Anja Berkemeijer: Yes!
Ik ga op zoek naar afhaal of bezorgen van de vrijdagmaaltijd 😊
[28-11-2021, 20:07:42] Madeleine: 😱 
vrijdag; 🍔🍟
Zaterdag; 🍕
Zondag;🍳
Maandag;🌭
Met als toetje🎂 uit Roermond🙄🤔😁
[28-11-2021, 20:16:33] Anja Berkemeijer: Haha ik stop met zoeken. 
Misschien toch maar bij picnic even zo'n taartje bestellen kunnen we vrijdag meteen goed beginnen en zaterdag een nougatinetaartje scoren 🤭
[28-11-2021, 20:23:28] Madeleine: 😂
[28-11-2021, 20:24:06] Madeleine: De voorpret kan beginnen 😉
[28-11-2021, 20:31:08] Anja Berkemeijer: Ja mag je dan ook al beginnen met snoepen?
[28-11-2021, 20:34:10] Phons Berkemeijer: Inval begonnen!
[28-11-2021, 20:34:15] Phons Berkemeijer: Is al
‎[29-11-2021, 12:50:52] Phons Berkemeijer: ‎afbeelding weggelaten
[29-11-2021, 12:54:32] Phons Berkemeijer: Hoi Anthony, ik heb gebeld, beetje vaag daar. Maar bel mij maar even als het je schikt.
‎[29-11-2021, 16:24:09] Phons Berkemeijer: ‎afbeelding weggelaten
[29-11-2021, 16:38:24] Anja Berkemeijer: Kom op zeg!
Jullie zijn geen watjes🤭
[29-11-2021, 17:30:43] Madeleine: Och gerum...😔Wij gaan wel bij de kachel  zitten🤭
[29-11-2021, 17:31:19] Anja Berkemeijer: 🤣😂🤣😂🤣
Even een wantsie kopen
[01-12-2021, 22:18:33] Anthony van Tilburg: Zaterdag al een tee time😉! Ik heb er zin in! Makes me smile😁!
[01-12-2021, 22:22:55] Phons Berkemeijer: 👍ik hoop dat het weer een beetje meewerkt
[01-12-2021, 22:23:04] Phons Berkemeijer: Ik heb er ook zin in
[02-12-2021, 21:36:47] Madeleine: En koffers gepakt?
[02-12-2021, 21:37:40] Madeleine: Hoe laat willen jullie in Maastricht zijn?
[02-12-2021, 21:38:09] Anja Berkemeijer: Half
[02-12-2021, 21:38:57] Anja Berkemeijer: Nog niet over nagedacht. 
Phons roept nu drie uur of zo. 
Hoe laat zijn zijn er
[02-12-2021, 21:39:21] Anthony van Tilburg: Wij vertrekken ca 12:00 uur!
[02-12-2021, 21:39:39] Anja Berkemeijer: 🤣😂🤣😂🤣😂
[02-12-2021, 21:39:47] Madeleine: Hopen we🤭
[02-12-2021, 21:39:51] Anthony van Tilburg: Nee echt!
[02-12-2021, 21:39:57] Anja Berkemeijer: 🤣😂🤣😂🤣😂😂😂😂😂
[02-12-2021, 21:41:00] Anthony van Tilburg: Tussen 2 en 3 daar en gelijk dunchen (das lunchen en dineren in één)!
[02-12-2021, 21:41:25] Anja Berkemeijer: Nou dat ga jij nooit halen
[02-12-2021, 21:41:42] Anthony van Tilburg: Proberen waard, toch!
[02-12-2021, 21:42:00] Anja Berkemeijer: Maar dat is goed hoor!
Drie uur daar richten wij ons op
[02-12-2021, 21:42:44] Anthony van Tilburg: Top!
[02-12-2021, 21:42:49] Madeleine: We appen als we weg rijden😉
[02-12-2021, 21:43:04] Anja Berkemeijer: Oké, wij ook!
[02-12-2021, 21:43:28] Anja Berkemeijer: Zin in!
[02-12-2021, 21:43:35] Madeleine: Wij ook
[02-12-2021, 21:44:06] Anja Berkemeijer: Heb het idee dat we van alles vergeten maar al een aanhanger vol aan spullen klaar staan🙈
[02-12-2021, 21:44:49] Madeleine: Ben aan verzamelen 🤔
[02-12-2021, 21:45:16] Anja Berkemeijer: Ja de laatste spullen kunnen toch pas morgen
[02-12-2021, 21:46:01] Madeleine: Alles wat we vergeten kopen we maar
[02-12-2021, 21:46:47] Anja Berkemeijer: Ja dat is zo maar op een onderbroek uit moeten wil ik toch voorkomen
[02-12-2021, 21:47:01] Madeleine: 😱
[02-12-2021, 21:47:13] Madeleine: 🤣😂🤣😅🤣😅
[02-12-2021, 21:47:32] Phons Berkemeijer: Oh shit onderbroeken🙈
[02-12-2021, 21:47:41] Madeleine: Ik zal er één extra meenemen
[02-12-2021, 21:47:51] Madeleine: Voor Anja dan
[02-12-2021, 21:47:56] Phons Berkemeijer: Zwemkledng mee?
[02-12-2021, 21:48:05] Anja Berkemeijer: Dank je wel 😇
[02-12-2021, 21:48:27] Madeleine: Met dit weer zeker nodig
[02-12-2021, 21:48:34] Anja Berkemeijer: Phons verwacht erg slecht weer🤭
[02-12-2021, 21:48:43] Anja Berkemeijer: 😂🤣😂🤣
[02-12-2021, 21:51:51] Madeleine: Het gala kleedje👗👠🎩 👔kunnen we thuis laten....wordt toch warme hap 🍔🍟🍕🍳🌭 thuis
[02-12-2021, 21:52:52] Anja Berkemeijer: Dat vrees ik ook!
Morgen even een planning maken
Zaterdag Roermond en via jumbo naar het huisje terug
[02-12-2021, 21:53:07] Madeleine: Komt goed
[02-12-2021, 21:53:12] Anja Berkemeijer: Zekers
[03-12-2021, 12:46:38] Madeleine: We zijn op weg🙄
[03-12-2021, 12:46:58] Madeleine: Kleine vertraging🙈
[03-12-2021, 12:49:38] Phons Berkemeijer: Dat is nog snel
[03-12-2021, 12:51:01] Madeleine: Navigatie geeft aan 14.55 aankomst park
[03-12-2021, 13:04:36] Anja Berkemeijer: Oké dan gaan wij ons daar ook op richten
[03-12-2021, 13:05:09] Anja Berkemeijer: Zal ik de PlayStation meenemen zodat we kunnen singstarren?
[03-12-2021, 13:05:46] Madeleine: Ohh gezellig.... beetje zumba erbij😄
[03-12-2021, 13:06:13] Anja Berkemeijer: Dat is de wii maar kan ik ook meenemen hoor
